0,1,2,3,4,5,6
سمند،,1400,EF7-LX,"39,600 کیلومتر",دنده ای,سفید,"448,000,000"
سمند،,1399,ELX-سورن,39 کیلومتر,دنده ای,سفید,"419,500,000"
سمند،,1400,پلاس بنزینی-سورن,"34,000 کیلومتر",دنده ای,خاکستری,"485,000,000"
سمند،,1400,XU7-LX,"9,000 کیلومتر",دنده ای,سفید,"430,000,000"
سمند،,1400,EF7 دوگانه سوز-LX,"10,000 کیلومتر",دنده ای,سفید,"450,000,000"
سمند،,1398,EF7-LX,"57,000 کیلومتر",دنده ای,سفید,"402,000,000"
سمند،,1398,XU7-LX,"60,000 کیلومتر",دنده ای,سفید,"370,000,000"
سمند،,1397,EF7 دوگانه سوز-LX,"140,000 کیلومتر",دنده ای,سفید,"368,000,000"
سمند،,1396,EF7-LX,"107,000 کیلومتر",دنده ای,سفید,"330,000,000"
سمند،,1399,EF7 دوگانه سوز-LX,"30,000 کیلومتر",دنده ای,سفید صدفی,"440,000,000"
سمند،,1399,XU7-LX,"41,000 کیلومتر",دنده ای,سفید,"370,000,000"
سمند،,1400,پلاس بنزینی-سورن,"10,700 کیلومتر",دنده ای,سفید,"465,000,000"
سمند،,1399,XU7-LX,"17,000 کیلومتر",دنده ای,سفید,"397,000,000"
سمند،,1389,ساده-سورن,کارکرده,دنده ای,نقره ای,"180,000,000"
سمند،,1400,پلاس بنزینی-سورن,"1,800 کیلومتر",دنده ای,سفید,"470,000,000"
سمند،,1398,XU7-LX,"13,600 کیلومتر",دنده ای,خاکستری,"385,000,000"
سمند،,1400,XU7-LX,"17,000 کیلومتر",دنده ای,سفید,"395,000,000"
سمند،,1400,پلاس بنزینی-سورن,"6,500 کیلومتر",دنده ای,سفید,"465,000,000"
سمند،,1398,XU7-LX,"58,000 کیلومتر",دنده ای,سفید,"355,000,000"
سمند،,1397,EF7-LX,"90,000 کیلومتر",دنده ای,سفید,"385,000,000"
سمند،,1395,XU7-LX,"66,000 کیلومتر",دنده ای,سفید,"315,000,000"
سمند،,1394,XU7-LX,"163,000 کیلومتر",دنده ای,سفید,"310,000,000"
سمند،,1393,XU7-LX,"140,000 کیلومتر",دنده ای,سفید,"290,000,000"
سمند،,1396,EF7 دوگانه سوز-LX,"150,000 کیلومتر",دنده ای,سرمه ای,"328,000,000"
سمند،,1400,XU7-LX,"15,000 کیلومتر",دنده ای,مشکی,"385,000,000"
سمند،,1396,XU7-LX,"57,700 کیلومتر",دنده ای,سفید,"335,000,000"
سمند،,1401,XU7-LX,"14,000 کیلومتر",دنده ای,مشکی,"420,000,000"
سمند،,1398,XU7-LX,"53,000 کیلومتر",دنده ای,سفید,"358,000,000"
سمند،,1394,XU7-LX,"240,000 کیلومتر",دنده ای,سفید,"275,000,000"
سمند،,1398,XU7-LX,"30,000 کیلومتر",دنده ای,سفید,"390,000,000"
سمند،,1399,EF7-LX,"55,000 کیلومتر",دنده ای,سفید,"395,000,000"
سمند،,1400,XU7-LX,"15,000 کیلومتر",دنده ای,مشکی,"385,000,000"
سمند،,1399,XU7-LX,"17,000 کیلومتر",دنده ای,سفید,"373,000,000"
سمند،,1398,XU7-LX,"65,000 کیلومتر",دنده ای,سفید,"340,000,000"
سمند،,1395,EF7-LX,"78,900 کیلومتر",دنده ای,خاکستری,"350,000,000"
سمند،,1398,XU7-LX,"32,508 کیلومتر",دنده ای,خاکستری,"355,000,000"
سمند،,1395,EF7 دوگانه سوز-LX,"145,000 کیلومتر",دنده ای,سفید,"327,000,000"
سمند،,1398,XU7-LX,"32,000 کیلومتر",دنده ای,سفید,"360,000,000"
سمند،,1399,XU7-LX,"63,000 کیلومتر",دنده ای,سفید,"355,000,000"
سمند،,1398,XU7-LX,"63,000 کیلومتر",دنده ای,سفید,"360,000,000"
سمند،,1398,ELX-سورن,"90,000 کیلومتر",دنده ای,سفید,"395,000,000"
سمند،,1395,XU7-LX,"110,000 کیلومتر",دنده ای,آبی,"285,000,000"
سمند،,1390,EF7 دوگانه سوز-LX,"160,000 کیلومتر",دنده ای,سفید,"270,000,000"
سمند،,1396,EF7-LX,"94,000 کیلومتر",دنده ای,خاکستری,"328,000,000"
سمند،,1398,XU7-LX,"8,000 کیلومتر",دنده ای,سفید,"372,500,000"
سمند،,1399,EF7-LX,"1,900 کیلومتر",دنده ای,خاکستری,"435,000,000"
سمند،,1400,پلاس بنزینی-سورن,"40,700 کیلومتر",دنده ای,مشکی,"455,000,000"
سمند،,1396,EF7-LX,"58,000 کیلومتر",دنده ای,مشکی,"350,000,000"
سمند،,1398,XU7-LX,"96,000 کیلومتر",دنده ای,سفید,"275,000,000"
